rank,label,sample_count,selected,tier,super_category
495,新鲜蛋糕,2686,False,,Đồ ăn vặt
496,基础材料,2676,False,,Đồ thủ công & mỹ thuật
497,运动护具,2673,False,,Sức khỏe & thiết bị y tế
498,眼部精华,2672,True,tail,Chăm sóc da mặt
499,西式糕点,2672,False,,Đồ ăn vặt
500,普通望远镜,2671,False,,Kính mắt & kính áp tròng
501,功夫茶具,2667,True,medium,Bình nước & đồ uống
502,裤子,2661,True,medium,Quần & váy
503,家居服连体衣,2657,False,,Đồ lót & đồ ngủ
504,美容/美发床,2655,True,medium,Nội thất phòng ngủ
505,干洗剂,2654,True,medium,Dụng cụ vệ sinh nhà cửa
506,开关插座套装,2651,False,,Linh kiện & thiết bị điện
507,多宝格/博古架,2650,False,,Tủ & kệ lưu trữ
508,手刹套/档把套/套饰套装,2650,False,,Khác / chưa xác định
509,补胎工具,2647,False,,Ô tô: phụ tùng & phụ kiện
510,钓鱼类玩具,2647,False,,Đồ chơi mô hình & điều khiển
511,高尔夫服装,2645,False,,Thể thao bóng
512,方向盘,2644,False,,Dụng cụ nhà bếp
513,卷筒纸,2636,False,,Dụng cụ vệ sinh nhà cửa
514,穿衣镜,2636,False,,Nội thất phòng ngủ
515,水枪,2628,False,,Đồ chơi ngoài trời
516,水果罐头,2625,False,,Đồ ăn vặt
517,果盘/果篓,2623,False,,Dụng cụ nhà bếp
518,亚克力板,2620,False,,Vật liệu xây dựng
519,西装裤/正装裤,2620,False,,Quần & váy
520,防追尾灯,2620,False,,Ô tô: phụ tùng & phụ kiện
521,防撞胶条/防刮条,2619,False,,Ô tô: phụ tùng & phụ kiện
522,打底裤,2617,False,,Đồ lót & đồ ngủ
523,书架,2616,False,,Nội thất văn phòng & học tập
524,香水,2615,True,medium,Nước hoa & hương thơm
525,学步/幼童鞋,2612,False,,Quần áo trẻ em
526,水泵,2608,False,,"Đồng hồ, thiết bị đo lường"
527,花瓶,2604,False,,Đồ trang trí nhà cửa
528,数码相机包,2599,False,,Camera & nhiếp ảnh
529,首饰盒,2597,False,,Trang sức
530,发声玩具,2596,False,,Đồ chơi mô hình & điều khiển
531,专车专用脚垫,2594,False,,Ô tô: phụ tùng & phụ kiện
532,睡袍/浴袍,2592,False,,Đồ lót & đồ ngủ
533,脚架,2592,False,,Khác / chưa xác định
534,烟嘴,2591,False,,Đồ dùng hút thuốc
535,文件柜,2588,False,,Nội thất văn phòng & học tập
536,山楂类制品,2586,False,,Đồ ăn vặt
537,复方精油,2585,False,,Nước hoa & hương thơm
538,拉丁舞鞋,2584,False,,Đồng phục & trang phục biểu diễn
539,棉衣,2581,False,,Áo khoác & trang phục giữ ấm
540,牛排,2581,False,,Khác / chưa xác định
541,篮球鞋,2581,True,tail,Giày thể thao
542,摇椅,2580,False,,Nội thất phòng khách
543,腌制/榨菜/泡菜,2574,True,head,Gia vị & thực phẩm khô
544,分离设备,2572,False,,"Đồng hồ, thiết bị đo lường"
545,烧烤炉/烤架,2568,False,,Dụng cụ nhà bếp
546,沙滩鞋/凉鞋/拖鞋,2567,False,,Giày nữ
547,观赏鱼饲料,2567,False,,Thú cưng: thức ăn
548,收银台,2563,False,,Thiết bị thương mại
549,酥性饼干,2562,False,,Đồ ăn vặt
550,花生,2558,False,,Đồ ăn vặt
551,门窗控制器,2558,False,,Vật liệu xây dựng
552,直发片,2557,False,,Chăm sóc tóc
553,皮带扣,2553,False,,"Mũ, khăn & găng tay"
554,鸡蛋,2549,False,,Gia vị & thực phẩm khô
555,花盆,2548,False,,Nông nghiệp & làm vườn
556,塑身上衣,2543,False,,Áo nữ
557,夹心饼干,2539,False,,Đồ ăn vặt
558,X展架/易拉宝,2538,False,,Thiết bị thương mại
559,木雕,2536,False,,Đồ trang trí nhà cửa
560,泳池设备,2535,False,,Khác / chưa xác định
561,单反镜头,2526,False,,Camera & nhiếp ảnh
562,拼图/拼板,2521,False,,Đồ chơi giáo dục
563,花架/花几,2517,False,,Nông nghiệp & làm vườn
564,瓜子,2515,False,,Đồ ăn vặt
565,羽毛球拍,2512,False,,Thể thao bóng
566,清凉油/防暑/醒神药油,2511,False,,Sức khỏe & thiết bị y tế
567,上衣,2509,False,,Áo nữ
568,壁饰,2508,False,,Đồ trang trí nhà cửa
569,白模填色/模具彩绘,2508,False,,Đồ chơi giáo dục
570,彩泥/橡皮泥,2503,False,,Đồ chơi giáo dục
571,过滤设备,2503,False,,"Đồng hồ, thiết bị đo lường"
572,水桶,2497,False,,Dụng cụ nhà bếp
573,广场舞套装,2495,False,,Tập luyện & thể hình
574,毛巾,2494,False,,"Rèm, thảm & vải gia dụng"
575,脱毛膏,2492,False,,Chăm sóc cơ thể
576,施工除尘器,2490,False,,Khác / chưa xác định
577,旅行袋,2482,False,,Túi xách & vali
578,油烟机,2482,False,,"Nồi, chảo & đồ nấu ăn"
579,电风扇,2482,False,,Điện lạnh & điều hòa
580,太极服,2478,False,,Áo nữ
581,夹克,2473,False,,Áo khoác & trang phục giữ ấm
582,报警灯,2473,False,,Thiết bị mạng & an ninh
583,风筝,2468,False,,Đồ chơi ngoài trời
584,身体乳液,2466,False,,Chăm sóc da mặt
585,膨化食品,2464,False,,Đồ ăn vặt
586,皮鞋,2459,True,tail,Giày nam
587,老花镜,2458,True,medium,Kính mắt & kính áp tròng
588,婴童枕头/枕芯,2455,False,,Nội thất phòng ngủ
589,矮凳,2453,False,,Nội thất phòng khách
590,纸杯,2450,False,,Dụng cụ nhà bếp
591,香薰炉,2450,False,,Nước hoa & hương thơm
592,咖啡壶,2447,False,,"Trà, cà phê & đồ uống"
593,家居服套装,2447,False,,Đồ lót & đồ ngủ
594,平板电脑保护套/壳,2447,False,,Điện thoại & phụ kiện
595,西服,2446,False,,Áo nam
596,围巾/丝巾/披肩,2441,False,,"Mũ, khăn & găng tay"
597,车用纸巾盒/套,2441,False,,Khác / chưa xác định
598,车顶架/车顶箱,2438,False,,Ô tô: phụ tùng & phụ kiện
599,文房四宝,2436,False,,Đồ chơi giáo dục
600,胸针,2436,False,,Trang sức
601,钥匙包,2434,False,,Túi xách & vali
602,家用酒壶,2428,False,,Bình nước & đồ uống
603,仿真植物盆景,2425,False,,Nông nghiệp & làm vườn
604,仿真水果,2425,False,,Đồ trang trí nhà cửa
605,瑜伽套装,2418,False,,Tập luyện & thể hình
606,短外套,2417,False,,Áo khoác & trang phục giữ ấm
607,卷笔刀/削笔器,2416,False,,Văn phòng phẩm
608,拉丁舞上装,2416,False,,Đồng phục & trang phục biểu diễn
609,佛珠/念珠,2412,False,,Đồ dùng tôn giáo & phong thủy
610,棉袄/棉服,2410,False,,Áo khoác & trang phục giữ ấm
611,医护制服,2407,False,,Đồng phục & trang phục biểu diễn
612,婴儿礼盒,2407,False,,Đồ dùng cho bé
613,烛台,2404,False,,Đồ trang trí nhà cửa
614,围巾,2403,False,,"Mũ, khăn & găng tay"
615,汽车发动机机油,2401,False,,Ô tô: phụ tùng & phụ kiện
616,拉丁舞演出服,2399,False,,Đồng phục & trang phục biểu diễn
617,时尚套装,2394,False,,Áo nữ
618,儿童餐具,2392,False,,Dụng cụ nhà bếp
619,洗车水枪,2391,False,,Ô tô: phụ tùng & phụ kiện
620,绞肉/碎肉/绞菜机,2386,False,,Dụng cụ nhà bếp
621,家居拖鞋/凉拖/棉拖/居家鞋,2383,False,,Phụ kiện giày
622,节日装扮用品,2380,False,,Đồ trang trí nhà cửa
623,苹果,2379,True,medium,Gia vị & thực phẩm khô
624,弯头,2378,False,,Vật liệu xây dựng
625,塑身腰封/腰夹,2376,False,,Khác / chưa xác định
626,自行车灯,2376,False,,Xe đạp & xe điện
627,毛衣,2371,False,,Áo nữ
628,梅类制品,2369,False,,Đồ ăn vặt
629,保温壶,2368,False,,Bình nước & đồ uống
630,扶手箱,2367,False,,Ô tô: phụ tùng & phụ kiện
631,门腕,2364,False,,Vật liệu xây dựng
632,功放,2363,False,,Thiết bị điện tử gia đình
633,管道疏通剂,2360,False,,Dụng cụ vệ sinh nhà cửa
634,摇铃,2359,False,,Khác / chưa xác định
635,封口机,2355,False,,Thiết bị đóng gói & in ấn
636,键盘,2354,False,,Dụng cụ nhà bếp
637,茶宠摆件,2352,False,,Đồ trang trí nhà cửa
638,单块效果器,2351,False,,Âm thanh & nhạc cụ
639,折叠床/午休床,2351,False,,Nội thất phòng ngủ
640,热水袋,2351,False,,Sức khỏe & thiết bị y tế
641,西裤,2350,False,,Quần & váy
642,气体检测仪,2346,False,,"Đồng hồ, thiết bị đo lường"
643,排气管,2345,False,,Ô tô: phụ tùng & phụ kiện
644,数码收纳整理包,2345,False,,Túi xách & vali
645,现代装饰画,2345,False,,Đồ trang trí nhà cửa
646,蚕丝被,2345,False,,Chăn ga gối đệm
647,室内新风系统,2340,False,,Điện lạnh & điều hòa
648,手机贴膜,2340,False,,Điện thoại & phụ kiện
649,插头,2338,False,,Linh kiện & thiết bị điện
650,酱菜,2338,False,,Gia vị & thực phẩm khô
651,棉花被,2317,False,,Chăn ga gối đệm
652,灯笼,2317,False,,Đồ trang trí nhà cửa
653,笔记本/记事本/手帐,2316,False,,Máy tính & phụ kiện
654,转换插头,2314,False,,Linh kiện & thiết bị điện
655,吸管杯,2312,False,,Dụng cụ nhà bếp
656,UPS电源,2311,False,,Linh kiện & thiết bị điện
657,猫抓板,2309,False,,Thú cưng: chăm sóc
658,斜挎包/拎包/腰包,2307,False,,Túi xách & vali
659,睡袋,2307,False,,Chăn ga gối đệm
660,水粉/水彩/油画专用笔,2304,False,,Đồ trang trí nhà cửa
661,LED灯管,2302,False,,Đèn & chiếu sáng
662,腰带/皮带/腰链,2302,False,,"Mũ, khăn & găng tay"
663,普通外套,2301,False,,Áo khoác & trang phục giữ ấm
664,橡胶球/球形玩具,2301,False,,Đồ chơi mô hình & điều khiển
665,洗衣机槽清洁剂,2301,False,,Dụng cụ vệ sinh nhà cửa
666,薯类制品,2300,False,,Đồ ăn vặt
667,运动袜,2300,False,,Đồ lót & đồ ngủ
668,扩音器,2299,False,,Thiết bị điện tử gia đình
669,茶叶罐,2291,False,,"Trà, cà phê & đồ uống"
670,冰淇淋/冻品,2290,False,,Đồ ăn vặt
671,电脑桌,2290,False,,Nội thất văn phòng & học tập
672,高隔断/隔墙,2289,False,,Nội thất văn phòng & học tập
673,折叠椅/躺椅,2288,False,,Nội thất phòng khách
674,鲜花速递(同城),2287,False,,Khác / chưa xác định
675,成品印章/学生用印,2283,False,,Văn phòng phẩm
676,艺术玻璃,2282,False,,Vật liệu xây dựng
677,儿童泳衣/裤,2274,False,,Quần áo trẻ em
678,液压机/油压机,2273,False,,Máy móc công nghiệp
679,一次性餐盒,2272,False,,Dụng cụ nhà bếp
680,雾化微喷/滴灌设备,2264,True,medium,Nông nghiệp & làm vườn
681,速干裤,2263,False,,Quần & váy
682,男士面部乳霜,2262,False,,Chăm sóc da mặt
683,手工锯,2258,False,,Dụng cụ cầm tay
684,步进电机,2257,False,,Linh kiện & thiết bị điện
685,清洗剂/养护剂,2257,False,,Khác / chưa xác định
686,笋类制品,2257,False,,Đồ ăn vặt
687,公道杯,2247,False,,Bình nước & đồ uống
688,倒车镜/后视镜,2245,False,,Ô tô: phụ tùng & phụ kiện
689,漆面保护膜,2245,False,,Ô tô: phụ tùng & phụ kiện
690,猫砂盆/猫厕所,2244,False,,Thú cưng: chăm sóc
691,泳镜,2243,False,,Đồ bơi & thể thao nước
692,毛绒布艺类玩具,2241,False,,"Rèm, thảm & vải gia dụng"
693,背包/箱包,2240,False,,Túi xách & vali
694,专车专用后备箱垫,2236,False,,Ô tô: phụ tùng & phụ kiện
695,针织衫/毛衣,2236,False,,Áo nữ
696,会议桌,2233,False,,Nội thất văn phòng & học tập
697,割草机/草坪机,2232,False,,Nông nghiệp & làm vườn
698,保鲜袋,2226,False,,Dụng cụ nhà bếp
699,键鼠套装,2225,False,,Máy tính & phụ kiện
700,接线板,2224,False,,Linh kiện & thiết bị điện
701,酒盒,2224,False,,Rượu vang & rượu mạnh
702,婴儿步前鞋/袜鞋,2219,False,,Đồ dùng cho bé
703,宣传单/海报/说明书,2219,False,,Văn phòng phẩm
704,全套厨房刀具,2217,False,,Dụng cụ nhà bếp
705,乳牙刷/训练牙刷/护齿牙刷,2216,True,medium,Chăm sóc răng miệng
706,酒杯,2215,False,,Bình nước & đồ uống
707,口琴,2213,False,,Âm thanh & nhạc cụ
708,曲奇饼干,2212,False,,Đồ ăn vặt
709,名片,2209,False,,Văn phòng phẩm
710,家私清洁/护理剂,2208,False,,Dụng cụ vệ sinh nhà cửa
711,铅笔,2207,False,,Văn phòng phẩm
712,美容喷雾机/蒸脸器,2204,False,,Chăm sóc da mặt
713,蚊香液,2204,False,,Dụng cụ vệ sinh nhà cửa
714,吹泡泡,2199,False,,Đồ chơi ngoài trời
715,摩托车车灯,2199,False,,Ô tô: phụ tùng & phụ kiện
716,电饼铛/可丽饼机/薄饼机,2198,True,medium,"Nồi, chảo & đồ nấu ăn"
717,中性笔,2194,False,,Văn phòng phẩm
718,喷雾,2194,False,,Chăm sóc da mặt
719,弱电布线箱,2194,False,,Thiết bị mạng & an ninh
720,电动车电池,2194,False,,Xe đạp & xe điện
721,包带,2193,False,,Túi xách & vali
722,背心/马甲,2191,False,,Áo nam
723,USB HUB/转换器,2190,True,medium,Máy tính & phụ kiện
724,滑梯,2188,False,,Đồ chơi ngoài trời
725,点读笔,2188,False,,Văn phòng phẩm
726,气球,2186,False,,Đồ chơi ngoài trời
727,马克笔,2186,False,,Văn phòng phẩm
728,耳机绕线器,2185,False,,Âm thanh & nhạc cụ
729,花艺包装纸,2184,False,,Đồ trang trí nhà cửa
730,咖啡机,2183,False,,"Trà, cà phê & đồ uống"
731,化纤被,2182,True,medium,Chăn ga gối đệm
732,广场舞鞋,2182,False,,Giày nữ
733,睡裙,2179,False,,Đồ lót & đồ ngủ
734,烟斗,2176,False,,Đồ dùng hút thuốc
735,现代舞鞋,2175,False,,Giày nữ
736,盖碗,2175,False,,Dụng cụ nhà bếp
737,混合坚果,2173,False,,Đồ ăn vặt
738,薄脆饼干,2173,False,,Đồ ăn vặt
739,多功能组合工具,2172,False,,Dụng cụ cầm tay
740,闪存卡,2172,False,,Máy tính & phụ kiện
741,假领,2168,False,,Khác / chưa xác định
742,万用表,2167,False,,Linh kiện & thiết bị điện
743,板式床,2166,False,,Nội thất phòng ngủ
744,发膜/护发产品,2165,False,,Chăm sóc tóc
745,羽毛球服,2165,False,,Thể thao bóng
746,DIY兼容机,2162,False,,Máy tính & phụ kiện
747,创意/整蛊玩具,2161,False,,Đồ chơi mô hình & điều khiển
748,威士忌/Whiskey,2160,False,,Rượu vang & rượu mạnh
749,轮毂,2160,False,,Ô tô: phụ tùng & phụ kiện
750,线,2159,False,,Văn phòng phẩm
751,虾类制品,2159,False,,Khác / chưa xác định
752,金属漆,2157,False,,Khác / chưa xác định
753,酒柜,2156,False,,Nội thất phòng khách
754,饮水器/水壶/水头,2156,False,,Bình nước & đồ uống
755,雪地靴,2151,False,,Khác / chưa xác định
756,汽车车灯透镜,2149,False,,Ô tô: phụ tùng & phụ kiện
757,超市货架,2149,False,,Tủ & kệ lưu trữ
758,滇红,2145,False,,Khác / chưa xác định
759,柴油机,2144,False,,Khác / chưa xác định
760,刘海片,2143,False,,Khác / chưa xác định
761,订书机,2143,False,,Khác / chưa xác định
762,家居裙/睡裙,2142,False,,Đồ lót & đồ ngủ
763,笔袋,2138,False,,Văn phòng phẩm
764,板鞋,2136,False,,Giày thể thao
765,再加工茶/配方茶/调味茶,2133,False,,"Trà, cà phê & đồ uống"
766,毛针织衫,2132,False,,Áo nữ
767,定制菜谱/桌牌/台牌,2130,False,,Khác / chưa xác định
768,超声波清洗机,2128,False,,Khác / chưa xác định
769,鸟食,2125,False,,Khác / chưa xác định
770,床罩,2123,False,,Khác / chưa xác định
771,餐具瓷器套装,2119,False,,Dụng cụ nhà bếp
772,接头,2118,False,,Khác / chưa xác định
773,切割机,2117,False,,Khác / chưa xác định
774,普通路由器,2116,False,,Máy tính & phụ kiện
775,洗衣粉,2115,False,,Khác / chưa xác định
776,电池/燃料,2113,False,,Khác / chưa xác định
777,防腐木,2113,False,,Khác / chưa xác định
778,桌旗,2108,False,,Khác / chưa xác định
779,滤镜,2108,False,,Khác / chưa xác định
780,双眼皮贴,2106,False,,Khác / chưa xác định
781,修正带,2105,False,,Khác / chưa xác định
782,整鸡,2104,False,,Khác / chưa xác định
783,时装凉鞋,2097,False,,Giày nữ
784,尤克里里/小吉他,2096,False,,Âm thanh & nhạc cụ
785,连身衣/爬服/哈衣,2094,False,,Khác / chưa xác định
786,仓储货架,2093,False,,Tủ & kệ lưu trữ
787,网面鞋,2093,False,,Khác / chưa xác định
788,圈椅,2092,False,,Khác / chưa xác định
789,煎锅/平底锅,2091,False,,Khác / chưa xác định
790,私处保养,2090,False,,Khác / chưa xác định
791,更多舞蹈配饰,2089,False,,Khác / chưa xác định
792,喂食器,2088,False,,Khác / chưa xác định
793,荧光笔,2087,False,,Văn phòng phẩm
794,婴童抱被/抱毯,2086,False,,Khác / chưa xác định
795,贺卡/卡片,2086,False,,Khác / chưa xác định
796,收边条/压线条,2082,False,,Khác / chưa xác định
797,手机挂件/手机链,2081,False,,Điện thoại & phụ kiện
798,手包,2080,False,,Khác / chưa xác định
799,踏行车/滑行学步车,2079,False,,Đồ dùng cho bé
800,速干T恤,2076,False,,Áo nam
801,豆类制品,2074,False,,Khác / chưa xác định
802,皮划艇充气艇,2072,False,,Khác / chưa xác định
803,比基尼,2071,False,,Khác / chưa xác định
804,阅读台灯(护眼灯/写字灯),2071,False,,Đèn & chiếu sáng
805,白板,2070,False,,Khác / chưa xác định
806,飞机模型,2070,False,,Đồ chơi mô hình & điều khiển
807,男士泳衣,2068,False,,Áo nam
808,滑轮,2067,False,,Khác / chưa xác định
809,移门,2065,False,,Khác / chưa xác định
810,笔记本多功能支架/桌,2065,False,,Máy tính & phụ kiện
811,车内灯,2064,False,,Khác / chưa xác định
812,摩托车排气管,2063,False,,Ô tô: phụ tùng & phụ kiện
813,手机镜头,2062,False,,Camera & nhiếp ảnh
814,全车改装套件,2061,False,,Khác / chưa xác định
815,座椅及附件,2060,False,,Khác / chưa xác định
816,卡套/证件套,2058,False,,Khác / chưa xác định
817,电话机(有绳/无绳/网络),2058,False,,Điện thoại & phụ kiện
818,螺母,2058,False,,Khác / chưa xác định
819,PE管,2057,False,,Khác / chưa xác định
820,户外椅子凳子,2057,False,,Cắm trại & dã ngoại
821,标志牌/提示牌/付款码,2057,False,,Khác / chưa xác định
822,背景布类,2053,False,,Khác / chưa xác định
823,篮球服,2048,False,,Thể thao bóng
